advertiserId;programmeName;primarySector;subSectors;conversionRate;approvalRate;epc;launchDate;paymentStatus;paymentRiskLevel;awinIndex;feedEnabled;productReporting;commissionMin;commissionMax;leadMin;leadMax;cookieLength;parentSectors;;;averagePaymentTime
11895;Hammerkauf DE;Home & Garden;Clothing|DIY|Home & Garden|White Goods;0.782962;91.84;0.02;2018-09-25;green;none;54.7782;yes;no;6;6;0;0;30;Retail & Shopping;;;100
14394;TOM GARTEN DE;Home & Garden;Home & Garden;1.9676;95.00;0.18;2019-06-19;green;none;77.402;yes;no;15;15;0;0;60;Retail & Shopping;;;113
14525;Zwilling DE;Home & Garden;Gifts & Flowers|Home & Garden;5.55916;96.79;0.33;2019-06-27;amber;exposurelevel2;58.4807;yes;no;8;8;0;0;60;Retail & Shopping;;;88
17425;Profitapeten DE;Home & Garden;Home & Garden;1.0853;63.64;0.08;2019-09-05;green;none;29.7301;yes;no;6;6;0;0;30;Retail & Shopping;;;90
17250;Tischideen & Ambiente DE;Home & Garden;Home & Garden;0.692508;89.74;0.02;2019-06-27;green;none;41.0756;yes;no;4;4;0;0;30;Retail & Shopping;;;107
25088;Gartentraum DE;Home & Garden;Home & Garden;0.347241;67.88;0.10;2021-10-13;green;none;34.2359;yes;no;0;0;0;0;30;Retail & Shopping;;;91
18617;Kees Smit DE;Home & Garden;Home & Garden;1.51867;89.01;0.33;2020-01-15;green;none;60.2737;yes;no;5;5;0;0;30;Retail & Shopping;;;59
29817;KARACA DE;Home & Garden;Home & Garden;2.63374;100.00;0.42;2022-08-09;green;none;47.6755;yes;no;0;0;0;0;30;Retail & Shopping;;;null
14882;idee-shop DE;Home & Garden;Books & Subscriptions|Clothing Accessories|FMCG|Gifts & Flowers|Home & Garden|Jewellery;6.78886;99.02;0.25;2019-08-28;amber;exposurelevel6;86.7042;yes;no;5;10;0;0;30;Retail & Shopping;;;38
15937;reinkedesign DE;Home & Garden;Home & Garden;12.3967;100.00;12.31;2019-07-24;green;none;67.5647;yes;no;7;7;0;0;60;Retail & Shopping;;;68
20160;EasyCookAsia DE;Home & Garden;Home & Garden;3.26808;100.00;0.05;2020-07-07;green;none;48.2734;yes;no;0;0;0;0;30;Retail & Shopping;;;99
20646;STIHL DE;Home & Garden;DIY|Home & Garden;0.436435;91.35;0.07;2021-04-22;green;none;54.2161;yes;no;0;0;0;0;30;Retail & Shopping;;;70
11628;Koziol DE;Home & Garden;Home & Garden;4.25785;100.00;0.24;2019-01-16;green;none;49.2823;yes;no;8;8;0;0;30;Retail & Shopping;;;89
10645;Nisbets DE;Home & Garden;Group Buying|Home & Garden|White Goods|Business Services (B2B);4.06214;97.67;0.89;2017-08-03;green;none;48.1049;yes;no;6;6;0;0;30;Retail & Shopping|Telco's & Services;;;94
14237;Pötschke DE;Home & Garden;Gifts & Flowers|Home & Garden;5.19858;96.27;0.22;2019-09-19;amber;exposurelevel4;59.873;yes;no;5;10;0;0;60;Retail & Shopping;;;90
22963;Die Wäscherei – das Möbelhaus DE;Home & Garden;Home & Garden;0.189253;100.00;0.13;2021-05-19;green;none;83.8688;yes;no;0;0;0;0;45;Retail & Shopping;;;92
26275;holivio - Olivenholzprodukte DE;Home & Garden;Home & Garden;2.94675;100.00;0.35;2021-12-15;green;none;62.6486;yes;no;0;0;0;0;30;Retail & Shopping;;;71
26713;everdrop DE;Home & Garden;Green (Eco friendly)|Health & Beauty|Home & Garden;6.13828;99.24;0.14;2022-01-19;green;none;59.4778;yes;no;0;0;0;0;30;Retail & Shopping;;;89
27475;Trelino International DE;Home & Garden;Home & Garden;3.18754;96.74;2.00;2022-02-16;green;none;59.5872;yes;no;0;0;0;0;30;Retail & Shopping;;;75
27870;Nachtmann DE;Home & Garden;Home & Garden;0.324084;100.00;0.01;2022-04-28;green;none;46.6582;yes;no;0;0;0;0;30;Retail & Shopping;;;88
32621;Joseph Joseph DE;Home & Garden;Home & Garden;2;25.00;0.21;2022-09-20;green;none;13.2705;yes;no;0;0;0;0;30;Retail & Shopping;;;null
11401;Magita DE;Home & Garden;Furniture & Soft Furnishings|Home & Garden;6.47821;66.39;0.15;2018-08-07;green;none;43.7004;yes;yes;10;10;0;0;30;Retail & Shopping;;;75
12553;Strandkorb.co;Home & Garden;Home & Garden;6.65042;76.60;0.95;2018-05-08;green;none;75.8805;yes;no;6;6;0;0;60;Retail & Shopping;;;36
26999;Rasendoktor DE;Home & Garden;Home & Garden;2.58582;91.18;0.07;2022-02-03;green;none;70.9557;yes;no;0;0;0;0;30;Retail & Shopping;;;49
22216;HZC Power DE;Home & Garden;DIY|Home & Garden;;0.00;0.00;2021-02-11;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
14670;tectake DE;Home & Garden;Automotive|DIY|Furniture & Soft Furnishings|Health & Beauty|Home & Garden|Pets & Pet Care|Photos & Print Services|Sports Equipment|Toys & Games|Baby & Toddler;2.06674;95.89;0.14;2019-08-22;green;none;67.2322;yes;no;0.01;5;0;0;60;Retail & Shopping;;;72
14862;Trebado DE;Home & Garden;DIY|Home & Garden;0.207469;42.86;0.06;2019-09-24;green;none;19.4991;yes;no;7;7;0;0;60;Retail & Shopping;;;86
11429;Porzellantreff DE;Home & Garden;Home & Garden;1.82382;84.28;0.07;2018-07-13;amber;exposurelevel6;51.7576;yes;no;4;4;0;0;75;Retail & Shopping;;;86
14374;BTI DE;Home & Garden;DIY|Home & Garden;6.96526;80.00;1.08;2019-04-03;green;none;77.073;yes;no;8;8;0;0;30;Retail & Shopping;;;31
18556;Fackelmann DE;Home & Garden;Home & Garden;5.65082;96.98;0.19;2020-03-04;green;none;85.9768;yes;no;6;6;0;0;30;Retail & Shopping;;;30
16584;TroniTechnik DE;Home & Garden;Home & Garden;1.52374;76.14;0.31;2019-02-19;green;none;35.816;yes;no;3;3;0;0;30;Retail & Shopping;;;91
14150;Handtuch-Welt DE;Home & Garden;Home & Garden;2.9729;91.95;0.11;2019-07-04;green;none;52.3629;yes;no;7;7;0;0;30;Retail & Shopping;;;72
14059;Danto DE;Home & Garden;Department Stores|DIY|Gadgets|Home & Garden|Sports Equipment|Toys & Games;3.14047;93.24;0.08;2019-08-29;green;none;71.7746;yes;no;6;6;0;0;60;Retail & Shopping;;;46
16005;Endlich sicher DE;Home & Garden;Home & Garden;;0.00;0.00;2019-09-10;green;none;;yes;no;6;10;0;0;60;Retail & Shopping;;;111
18640;Stölzle Lausitz Shop DE;Home & Garden;Furniture & Soft Furnishings|Green (Eco friendly)|Home & Garden;1.81678;95.00;0.16;2019-11-26;amber;exposurelevel6;44.5827;yes;no;12;12;0;0;30;Retail & Shopping;;;130
31123;Rowenta DE;Home & Garden;Home & Garden;0.943396;11.32;0.07;2022-08-04;amber;exposurelevel2;25.3782;yes;no;0;0;0;0;30;Retail & Shopping;;;null
34599;Aosom AT;Home & Garden;Home & Garden;;0.00;0.00;2022-11-02;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
30763;Ecovacs DE;Home & Garden;Department Stores|Electronic Accessories|Electronic Superstore|Gadgets|Home & Garden|Office Supplies|Pets & Pet Care;;0.00;0.00;2022-07-19;amber;exposurelevel2;;yes;no;0;0;0;0;30;Retail & Shopping;;;null
22852;KitchenAid DE;Home & Garden;Electronic Accessories|Electronic Superstore|Home & Garden;2.59957;64.62;0.40;2021-06-04;green;none;43.0513;yes;no;0;0;0;0;30;Retail & Shopping;;;72
22990;IBENA Heimtextilien DE;Home & Garden;Furniture & Soft Furnishings|Gifts & Flowers|Health & Beauty|Home & Garden|Menswear|Womenswear|Baby & Toddler;14.2919;88.57;0.64;2021-07-06;green;none;59.9215;yes;no;0;0;0;0;30;Retail & Shopping;;;71
24228;ECD Germany DE;Home & Garden;Automotive|Department Stores|DIY|Electronic Accessories|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Health & Beauty|Home & Garden|Office Supplies|Sports Equipment|Toys & Games|Baby & Toddler;4.94008;53.55;0.24;2021-08-13;green;none;51.0603;yes;no;0;0;0;0;30;Retail & Shopping;;;52
25222;HEXIM Dekore & Design DE;Home & Garden;DIY|Green (Eco friendly)|Home & Garden;;0.00;0.00;2021-10-13;green;none;;yes;no;0;0;0;0;90;Retail & Shopping;;;214
26837;Kartoffelshop DE;Home & Garden;Home & Garden;22.4114;96.91;0.41;2022-01-27;green;none;54.9823;yes;no;0;0;0;0;30;Retail & Shopping;;;90
27273;Bio Green World DE;Home & Garden;Home & Garden;6.63191;100.00;1.18;2022-03-31;amber;exposurelevel5;77.0834;yes;no;0;0;0;0;30;Retail & Shopping;;;52
27930;Obuy DE;Home & Garden;Electronic Accessories|Electronic Superstore|Gadgets|Home & Garden|Sports Equipment;4.24261;91.55;0.24;2022-06-21;amber;exposurelevel5;45.4657;yes;no;0;0;0;0;30;Retail & Shopping;;;89
28417;Pflanzen Kölle DE;Home & Garden;Gifts & Flowers|Home & Garden;1.10962;100.00;0.03;2022-04-13;green;none;72.7795;yes;no;0;0;0;0;30;Retail & Shopping;;;52
30001;Pflanzen für Dich DE;Home & Garden;Gifts & Flowers|Home & Garden;;0.00;0.00;2022-06-01;green;none;;yes;no;0;0;0;0;30;Retail & Shopping;;;84
30215;Mattenlager DE;Home & Garden;Home & Garden;3.1157;95.95;0.65;2022-06-09;green;none;56.3563;yes;no;0;0;0;0;30;Retail & Shopping;;;64
25102;Pergolux Pergola DE;Home & Garden;Home & Garden;;0.00;0.00;2021-11-09;amber;exposurelevel5;;yes;no;0;0;0;0;30;Retail & Shopping;;;125
16124;Travel Charme DE/AT;Hotels & Accommodation;Hotels & Accommodation|Tourism & Attractions;1.32044;77.57;1.17;2019-03-18;amber;exposurelevel5;36.3444;yes;no;7;7;0;0;30;Travel;;;129
14950;beauty24 DE;Hotels & Accommodation;Hotels & Accommodation;1.90441;76.92;0.24;2019-07-16;green;none;57.2108;yes;no;0;0;0;15;60;Travel;;;79
9140;DERTOUR DE;Hotels & Accommodation;Car Rental|Cruises/Ferries|Hotels & Accommodation|Tourism & Attractions|Travel Agencies;2.54008;56.33;0.19;2017-08-23;green;none;41.241;yes;no;0;0;15;55;30;Travel;;;147
31473;Holidu DE;Hotels & Accommodation;Hotels & Accommodation|Local Holidays|Tourism & Attractions|Travel Agencies;0.103909;79.17;0.03;2022-09-14;amber;exposurelevel2;57.0652;yes;no;0;0;0;0;30;Travel;;;null
14416;touriDat DE;Hotels & Accommodation;Hotels & Accommodation|Tourism & Attractions|Travel Agencies;1.34228;100.00;0.38;2019-05-08;green;none;65.0473;yes;no;6;6;0;0;60;Travel;;;173
24905;Hotelbox DE/AT;Hotels & Accommodation;Gifts & Flowers|Hotels & Accommodation|Local Holidays|Tourism & Attractions|Travel Agencies;0.769446;100.00;0.09;2021-10-29;green;none;57.7785;yes;no;0;0;0;0;30;Retail & Shopping|Travel;;;81
14940;Lastminute DE;Hotels & Accommodation;Hotels & Accommodation;1.49851;71.13;0.51;2019-04-16;amber;exposurelevel2;50.2234;yes;no;4;5;7;8;30;Travel;;;216
16018;Hotel.de DE/AT;Hotels & Accommodation;Hotels & Accommodation;;0.00;0.00;2019-06-03;amber;exposurelevel2;;yes;no;5;6;0;0;30;Travel;;;147
20402;Daydreams DE;Hotels & Accommodation;Hotels & Accommodation;1.89447;83.56;0.24;2020-09-02;green;none;63.5216;yes;no;0;0;0;0;30;Travel;;;54
9135;Meiers Weltreisen DE;Hotels & Accommodation;Hotels & Accommodation|Tourism & Attractions|Travel Agencies;0.62058;40.91;0.52;2018-06-12;green;none;39.082;yes;no;0;0;3;60;30;Travel;;;52
14895;Urlaubsbox DE;Hotels & Accommodation;Gifts & Flowers|Hotels & Accommodation;1.10771;92.65;0.11;2019-07-17;green;none;64.1437;yes;no;8;12;0;0;30;Retail & Shopping|Travel;;;48
14738;Gebeco DE;Hotels & Accommodation;Hotels & Accommodation;;0.00;0.00;2019-08-06;green;none;;yes;no;7;7;10;60;30;Travel;;;150
13639;Center Parcs DE;Hotels & Accommodation;Hotels & Accommodation;3.15551;76.66;1.04;2019-05-16;amber;exposurelevel2;67.0913;yes;no;4;4;0;0;30;Travel;;;176
13695;Animod DE;Hotels & Accommodation;Cruises/Ferries|Hotels & Accommodation|Tourism & Attractions;3.20831;84.86;0.27;2019-06-11;amber;exposurelevel5;50.7572;yes;no;5.5;5.5;0;0;30;Travel;;;69
14910;Robinson.com DE;Hotels & Accommodation;Hotels & Accommodation;0.302537;77.74;0.20;2019-07-10;amber;exposurelevel2;35.3047;yes;no;4;4;0;0;90;Travel;;;168
15152;HRS DE & AT;Hotels & Accommodation;Hotels & Accommodation;;0.00;0.00;2019-05-27;amber;exposurelevel2;;yes;no;0;6;0;0;30;Travel;;;152
15053;Just Away DE;Hotels & Accommodation;Airlines|Coaches|Cruises/Ferries|Hotels & Accommodation|Tourism & Attractions|Trains|Travel Agencies;1.67246;93.91;0.48;2019-09-04;amber;exposurelevel2;48.6482;yes;no;8;8;0;0;60;Travel;;;96
18912;Verwoehnwochenende.de DE;Hotels & Accommodation;Hotels & Accommodation|Travel Agencies;3.65895;80.38;0.04;2020-01-21;green;none;73.1688;yes;no;5;5;0.75;0.75;30;Travel;;;39
19524;DanCenter DE;Hotels & Accommodation;Hotels & Accommodation;;0.00;0.00;2020-06-10;amber;exposurelevel4;;yes;no;1;5.5;0;0;30;Travel;;;339
11601;H-Hotels.com;Hotels & Accommodation;Hotels & Accommodation;1.31744;86.98;0.21;2019-02-06;amber;exposurelevel2;55.1468;yes;no;5;5;0;0;60;Travel;;;91
14134;Alltours DE;Hotels & Accommodation;Hotels & Accommodation|Travel Agencies;1.04575;85.86;0.39;2019-06-13;amber;exposurelevel2;54.3881;yes;no;0;0;5;60;60;Travel;;;89
27295;Olsen Reisen DE;Hotels & Accommodation;Hotels & Accommodation;2.56076;73.86;0.48;2022-03-02;amber;exposurelevel2;70.5139;yes;no;0;0;0;0;30;Travel;;;39
9122;ITS Reisen DE;Hotels & Accommodation;Car Rental|Hotels & Accommodation|Tourism & Attractions|Travel Agencies;0.448461;66.04;0.19;2017-08-16;green;none;32.1846;yes;no;4;4;0;0;30;Travel;;;73
10885;Travelzoo DACH;Hotels & Accommodation;Hotels & Accommodation|Tourism & Attractions;0.14624;62.27;0.02;2018-01-15;amber;exposurelevel2;28.1689;yes;no;2;10;0;0;30;Travel;;;284
13746;Steuertipps DE;Insurance;Insurance;4.25564;99.78;0.19;2019-05-28;green;none;62.5094;yes;no;15;15;0;0;60;Finance & Insurance;;;54
11463;Deutsche Glasfaser DE;Internet Service Provider;B2B Telecommunications Services|Digital TV & Video-on-Demand|Internet Service Provider|Network Operators;1.41772;85.27;0.82;2018-01-23;green;none;39.8697;yes;no;0;0;0;120;30;Telco's & Services;;;113
13664;NetCologne DE;Internet Service Provider;Cable & Satellite Operators|Internet Service Provider|Mobile Broadband|Mobile Pay As You Go|Network Operators|Utilities;1.22818;67.91;1.35;2019-09-04;green;none;31.9224;yes;no;0;0;1;95;60;Telco's & Services;;;106
15294;Holzkern DE;Jewellery;Clothing Accessories|Jewellery;4.40122;95.39;0.52;2018-08-08;green;none;59.3806;yes;no;5;15;0;0;30;Retail & Shopping;;;72
19077;Eline Rosina NL;Jewellery;Jewellery;3.70159;100.00;0.20;2020-03-02;amber;exposurelevel1;68.0545;yes;no;10;10;0;0;30;Retail & Shopping;;;83
26917;Laco Uhrenmanufaktur DE;Jewellery;Jewellery;2.08163;94.97;0.25;2022-03-30;green;none;83.512;yes;no;0;0;0;0;30;Retail & Shopping;;;33
27429;Glambou DE;Jewellery;Jewellery;3.63395;51.11;0.57;2022-03-24;green;none;41.3578;yes;no;0;0;0;0;30;Retail & Shopping;;;54
29591;Heideman Schmuck DE;Jewellery;Jewellery;6.93997;100.00;1.05;2022-06-13;green;none;86.7119;yes;no;0;0;0;0;30;Retail & Shopping;;;38
17453;goettgen.de - Das grosse Schmuck und Uhrenportal;Jewellery;Jewellery;0.789563;95.04;0.18;2019-09-25;green;none;80.9068;yes;no;10;10;0;0;60;Retail & Shopping;;;50
11242;Merci Maman Boutique DE;Jewellery;Jewellery;1.1745;100.00;0.15;2017-10-26;amber;exposurelevel6;46.8565;yes;no;10;10;0;0;30;Retail & Shopping;;;95
14027;Kerbholz DE;Jewellery;Clothing Accessories|Jewellery;2.68144;82.58;0.62;2019-09-05;green;none;44.5712;yes;no;15;15;0;0;60;Retail & Shopping;;;105
20699;Brinckmann & Lange DE;Jewellery;Clothing Accessories|Jewellery;0.167761;91.67;0.32;2020-11-18;amber;exposurelevel2;41.4501;yes;no;0;0;0;0;30;Retail & Shopping;;;97
27790;Juwelo DE;Jewellery;Jewellery;5.73714;47.26;0.46;2022-07-08;amber;exposurelevel6;27.0483;yes;no;0;0;0;0;30;Retail & Shopping;;;87
15062;Ewige Trauringe DE;Jewellery;Jewellery;7.06269;98.08;0.75;2019-09-24;amber;exposurelevel1;51.2726;yes;no;5;5;0;0;30;Retail & Shopping;;;118
20733;ICRUSH DE;Jewellery;Clothing Accessories|Jewellery;2.96287;96.41;0.07;2020-09-02;amber;exposurelevel5;46.3523;yes;no;0;0;0;0;10;Retail & Shopping;;;85
16068;Abbott Lyon DE;Jewellery;Clothing Accessories|Jewellery;5.19643;85.80;0.36;2019-04-29;amber;exposurelevel2;51.8421;yes;no;5;5;0;0;30;Retail & Shopping;;;140
11921;new one DE;Jewellery;Jewellery;4.27942;94.05;0.24;2018-05-23;amber;exposurelevel5;59.2945;yes;no;7;7;0;0;30;Retail & Shopping;;;60
22582;Mydiamondring DE;Jewellery;Gifts & Flowers|Jewellery;11.7647;100.00;11.76;2021-05-07;green;none;63.5098;yes;no;0;0;0;0;30;Retail & Shopping;;;65
16521;lieblingsmensch24 DE;Jewellery;Childrenswear|Clothing|Clothing Accessories|Gifts & Flowers|Jewellery|Menswear|Womenswear|Baby & Toddler;1.27825;100.00;0.04;2019-07-05;green;none;46.2826;yes;no;10;10;0;0;60;Retail & Shopping;;;93
17041;ELLA Juwelen DE;Jewellery;Clothing Accessories|Department Stores|Jewellery|Menswear|Womenswear;1.2166;73.04;0.10;2019-04-24;amber;exposurelevel6;43.4274;yes;no;6;6;0;0;30;Retail & Shopping;;;106
14917;Uhrzeit.org DE;Jewellery;Clothing Accessories|Jewellery;0.317814;74.67;0.01;2019-06-19;green;none;50.5853;yes;no;8;8;0;0;30;Retail & Shopping;;;61
13641;Uhren und Schmuck DE;Jewellery;Jewellery;1.31147;66.67;0.04;2019-08-27;green;none;45.3151;yes;no;5;5;0;0;60;Retail & Shopping;;;77
18255;Nixon DE;Jewellery;Clothing|Clothing Accessories|Electronic Accessories|Gadgets|Gifts & Flowers|Green (Eco friendly)|Jewellery|Menswear|Sports Equipment|Sportswear|Womenswear;9.31855;100.00;0.66;2020-01-27;amber;exposurelevel2;54.3847;yes;no;5;5;0;0;30;Retail & Shopping;;;120
26169;Daniel Wellington DE/AT;Jewellery;Jewellery;4.55009;100.00;0.72;2021-12-06;amber;exposurelevel2;68.9559;yes;no;0;0;0;0;30;Retail & Shopping;;;88
11668;AKAD Bildungsgesellschaft DE;Lead Gen;Education Training & Recruitment|Lead Gen;;0.00;0.00;2018-07-12;green;none;;yes;no;0;0;0;100;30;Telco's & Services;;;90
11610;Gruner und Jahr / Deutscher Pressevertrieb;Lead Gen;Lead Gen;0.345542;90.37;0.04;2018-06-26;amber;exposurelevel2;41.0157;yes;yes;5;20;2;2;30;Telco's & Services;;;114
11679;AUTO BILD DE;Lead Gen;Lead Gen;2.71171;50.59;0.71;2018-05-15;amber;exposurelevel4;32.8812;yes;no;0;0;0;12;30;Telco's & Services;;;76
11761;Computer BILD DE;Lead Gen;Lead Gen;4.47626;40.00;0.47;2018-05-15;amber;exposurelevel2;22.5231;yes;no;0;0;0;30;30;Telco's & Services;;;125
13847;bauer-plus DE;Lead Gen;Entertainment Downloads|Lead Gen;2.75528;91.58;0.16;2019-04-29;amber;exposurelevel2;56.6488;yes;no;0;0;0;27.55;30;Telco's & Services;;;89
16445;Frankfurter Allgemeine Zeitung DE Partnerprogramm;Lead Gen;Lead Gen;1.27702;75.00;0.06;2019-09-25;amber;exposurelevel2;35.0325;yes;no;0;0;10;10;30;Telco's & Services;;;118
17371;Andalous Dessous - Reizwäsche & Dessous;Lingerie;Clothing|Erotic|Lingerie|Womenswear;3.75;50.00;0.19;2019-09-27;amber;exposurelevel2;42.2686;yes;no;5;10;0;0;90;Retail & Shopping;;;60
19141;Women'Secret DE;Lingerie;Clothing|Clothing Accessories|Lingerie;1.13922;99.78;0.09;2020-02-14;amber;exposurelevel2;46.0501;yes;no;6;8;0;0;30;Retail & Shopping;;;null
19490;item-m6 DE;Lingerie;Lingerie;6.87242;87.76;0.58;2020-08-04;amber;exposurelevel2;67.0872;yes;no;10;10;0;0;30;Retail & Shopping;;;45
21515;Huber-Bodywear DE;Lingerie;Clothing|Lingerie;1.68648;86.96;0.11;2020-12-17;green;none;58.8281;yes;no;0;0;0;0;30;Retail & Shopping;;;57
21516;Skiny DE;Lingerie;Clothing|Lingerie;2.35151;95.61;0.11;2020-12-17;green;none;62.0531;yes;no;0;0;0;0;30;Retail & Shopping;;;64
11375;mey DACH;Lingerie;Clothing|Lingerie|Menswear|Womenswear;4.49295;92.48;0.23;2018-06-05;green;none;51.4665;yes;no;7;7;0;0;30;Retail & Shopping;;;82
14174;liebeslust DE;Lingerie;Erotic|Lingerie;2.06499;72.29;0.31;2019-04-25;green;none;41.293;yes;no;15;15;0;0;60;Retail & Shopping;;;81
11469;Boxerman DE;Lingerie;Lingerie|Menswear;4.33349;68.12;0.25;2018-10-23;green;none;36.344;yes;no;8;8;0;0;30;Retail & Shopping;;;80
11821;Palmers DE / AT;Lingerie;Lingerie;2.06666;90.85;0.21;2018-09-25;amber;exposurelevel2;64.3041;yes;no;10;10;0;0;30;Retail & Shopping;;;88
21511;Hanro DE;Lingerie;Clothing|Lingerie;1.8455;85.63;0.12;2020-12-17;green;none;57.0588;yes;no;0;0;0;0;30;Retail & Shopping;;;63
15470;Bluebella DE;Lingerie;Clothing Accessories|Lingerie|Womenswear;8.13968;86.03;0.38;2018-10-24;amber;exposurelevel2;65.5576;yes;no;5;5;0;0;30;Retail & Shopping;;;84
14067;onmyskin DE;Lingerie;Lingerie|Menswear|Sportswear|Womenswear;1.62764;62.68;0.05;2019-06-06;green;none;29.8373;yes;no;8;12;0;0;30;Retail & Shopping;;;105
23321;Bruno Banani DE;Lingerie;Clothing|Clothing Accessories|Health & Beauty|Lingerie|Menswear|Womenswear;6.08011;100.00;0.62;2021-08-16;green;none;75.1421;yes;no;0;0;0;0;30;Retail & Shopping;;;58
13804;Mybodywear DE;Lingerie;Childrenswear|Lingerie|Menswear|Sportswear|Womenswear;2.10401;95.68;0.04;2019-04-29;amber;exposurelevel5;46.4993;yes;no;8;8;0;0;60;Retail & Shopping;;;96
10868;Hunkemoller DE;Lingerie;Erotic|Lingerie|Sportswear;3.97429;99.71;0.23;2017-09-19;amber;exposurelevel2;63.5356;yes;no;6;6;0;0;30;Retail & Shopping;;;97
15713;Etam DE;Lingerie;Clothing|Clothing Accessories|Lingerie|Shoes|Sportswear;4.97128;100.00;0.30;2019-01-31;amber;exposurelevel2;50.0018;yes;no;8;8;0;0;30;Retail & Shopping;;;303
14141;hirmer-grosse-groessen DE;Menswear;Menswear;2.97575;49.47;0.48;2019-06-19;amber;exposurelevel5;35.2869;yes;no;12;12;0;0;30;Retail & Shopping;;;79
14843;ctshirts DE;Menswear;Clothing Accessories|Menswear|Shoes;3.54669;53.21;0.39;2019-09-27;amber;exposurelevel2;36.1982;yes;no;2;10;0;0;60;Retail & Shopping;;;82
10009;SuitSupply DE;Menswear;Clothing|Clothing Accessories|Menswear|Shoes;;0.00;0.00;2018-08-15;green;none;;yes;no;6;8;0;0;30;Retail & Shopping;;;null
11911;just4men DE;Menswear;Clothing|Clothing Accessories|Lingerie|Menswear|Shoes;3.29023;97.07;0.33;2018-05-17;amber;exposurelevel2;47.0025;yes;no;3;12;0;0;30;Retail & Shopping;;;114
22960;Suitableshop DACH;Menswear;Clothing|Menswear;2.14134;76.62;0.15;2021-05-04;amber;exposurelevel2;62.6336;yes;no;0;0;0;0;30;Retail & Shopping;;;59
23956;Babista AT;Menswear;Clothing|Menswear;0.853471;100.00;0.02;2021-07-13;amber;exposurelevel2;45.8552;yes;no;0;0;0;0;30;Retail & Shopping;;;124
11864;BRAUN-Hamburg DE;Menswear;Menswear;0.346366;58.04;0.07;2018-02-08;green;none;42.4735;yes;no;5;5;0;0;30;Retail & Shopping;;;60
14269;OLYMP DE;Menswear;Clothing|Clothing Accessories|Menswear;4.45456;79.86;0.43;2019-08-14;green;none;47.099;yes;no;8;8;0;0;30;Retail & Shopping;;;74
27459;PME Legend DE;Menswear;Clothing|Menswear;0.221647;47.62;0.02;2022-08-16;amber;exposurelevel2;34.9858;yes;no;0;0;0;0;30;Retail & Shopping;;;null
14837;HIRMER DE;Menswear;Clothing|Clothing Accessories|Menswear;1.91758;47.59;0.55;2019-06-19;green;none;34.0547;yes;no;10;10;0;0;30;Retail & Shopping;;;99
16045;Eton Shirts DE;Menswear;Clothing|Clothing Accessories|Menswear;;0.00;0.00;2019-01-07;amber;exposurelevel2;;yes;no;8;8;0;0;30;Retail & Shopping;;;136
28481;Luca Faloni DE;Menswear;Clothing|Clothing Accessories|Menswear;3.64293;57.69;1.47;2022-07-05;green;none;44.4179;yes;no;0;0;0;0;30;Retail & Shopping;;;86
11352;Vorteilshop DE;Menswear;Clothing|Home & Garden|Menswear|Shoes|Sportswear|Womenswear;3.05949;73.78;0.12;2018-07-17;green;none;38.2741;yes;no;9;9;0;0;60;Retail & Shopping;;;145
